label,clickTime,conversionTime,creativeID,userID,positionID,connectionType,telecomsOperator
0,17000148,,37725,10670956,2579,2,3
0,17000148,,7543,15394142,1496,1,3
0,17000148,,34688,8586141,13714,1,1
0,17000148,,2849,726374,3322,1,3
0,17000148,,51596,14209142,3255,1,3
0,17000148,,38629,4872694,3688,2,1
0,17000148,,35911,9891221,345,1,2
0,17000149,,32193,4683035,3322,1,3
0,17000149,,28534,3898729,3150,1,1
0,17000149,,46708,8249908,2784,1,1
0,17000149,,49040,16567092,7619,1,2
0,17000149,,8070,9882834,6798,1,1
0,17000149,,2137,703961,2579,1,1
0,17000149,,48462,7601009,3789,2,1
0,17000149,,39168,4346720,6760,0,1
0,17000149,,37725,13825923,2579,2,1
0,17000149,,29459,4404043,3307,1,1
0,17000149,,13346,8046093,3789,1,1
0,17000149,,43545,13519834,7590,1,3
0,17000149,,12065,18285889,29,1,1
0,17000149,,8133,3637966,4522,1,1
0,17000149,,9113,19106989,2579,1,2
0,17000149,,47262,8679276,2150,3,2
0,17000149,,32817,5357827,7508,1,1
0,17000149,,8032,14348585,3322,1,2
1,17000149,17000237.0,17624,5637761,5726,1,3
0,17000149,,43545,13575101,7590,1,3
0,17000149,,40031,3745044,2579,1,2
0,17000150,,45069,19312531,2579,1,3
0,17000150,,20614,11202894,1153,1,3
0,17000150,,30555,7614937,3322,1,2
0,17000150,,38553,503894,3322,1,3
0,17000150,,23822,11188646,4538,1,3
0,17000150,,9295,11750555,2579,3,1
0,17000150,,48461,18351982,771,1,1
0,17000150,,37656,9492393,1848,1,1
0,17000150,,198,1967394,2150,1,1
0,17000150,,3465,524948,1192,1,1
0,17000150,,41362,18243467,2579,1,2
1,17000150,17000324.0,28534,830340,1002,1,3
0,17000150,,32975,414914,2831,1,3
0,17000150,,14534,15999199,1214,1,1
0,17000150,,17967,19678524,1795,1,2
0,17000150,,29790,14052481,3322,1,2
0,17000150,,10439,7299926,5726,1,2
0,17000150,,8668,4029834,5726,1,0
1,17000150,19164313.0,15540,12686944,5716,1,3
0,17000150,,7125,8686456,4753,1,3
0,17000150,,43626,11054732,7012,2,1
0,17000150,,8996,18546238,4140,1,3
0,17000150,,7179,18620667,457,1,1
0,17000150,,32946,8866835,3322,1,3
0,17000150,,35011,11832105,3331,1,3
0,17000150,,37725,9324681,2579,1,3
0,17000150,,13917,2817021,3322,1,1
0,17000150,,9311,13521089,3322,1,0
0,17000151,,13277,10161617,13711,1,1
1,17000151,17000329.0,29374,6197025,5024,2,1
0,17000151,,37725,11034379,2579,1,2
0,17000151,,30416,15787201,7105,1,2
0,17000151,,10439,6350044,5726,2,1
0,17000151,,26208,5136710,4522,1,1
0,17000151,,2537,2673994,2579,1,3
0,17000151,,50335,1733685,3688,1,1
0,17000151,,27610,11431488,3322,1,2
0,17000151,,9173,10795031,3322,1,2
0,17000151,,10439,5485331,5726,2,1
0,17000151,,21198,10835968,2150,1,2
0,17000151,,12065,3582890,5306,1,1
0,17000151,,7844,10681382,2579,1,1
0,17000151,,30416,6839318,7105,1,1
0,17000151,,10439,5739232,5726,1,3
0,17000151,,72,491092,2150,1,1
0,17000151,,18639,12528927,4982,1,1
0,17000151,,5588,177630,2150,1,1
0,17000151,,19550,5922012,860,1,2
0,17000151,,8025,717160,4522,0,0
0,17000151,,21536,15505025,2579,2,2
0,17000151,,10439,16248637,5726,1,3
0,17000151,,50210,9746088,4113,2,1
0,17000151,,36955,12442662,1787,1,3
0,17000151,,23865,10355621,4943,1,1
0,17000152,,15540,8689921,2831,1,1
0,17000152,,42181,2480643,2426,1,3
0,17000152,,50367,7221611,2579,1,1
0,17000152,,45251,11014501,4974,1,1
0,17000152,,31368,18620767,1020,1,1
0,17000152,,26506,18423450,3322,3,1
0,17000152,,1087,314887,1876,1,1
0,17000152,,17983,19172446,1153,1,1
1,17000152,17000730.0,32184,11581296,17823,1,1
0,17000152,,7162,16122252,5013,1,1
0,17000152,,46708,17201269,2784,2,1
0,17000152,,15187,8772151,3255,1,1
1,17000152,17000500.0,50367,15282694,2579,1,3
1,17000152,17002002.0,12921,10082135,3322,1,3
0,17000152,,48137,15187474,1787,1,1
0,17000152,,44687,15047262,4522,1,3
0,17000152,,2537,1211134,2579,1,1
0,17000152,,23547,15771336,3322,2,3
0,17000152,,46045,3028880,2520,1,1
0,17000152,,24000,17725804,2563,1,1
0,17000153,,43269,18007217,5539,1,3
0,17000153,,39451,16961020,3322,1,2
0,17000153,,36267,13237091,1729,1,1
0,17000153,,13368,5198335,2150,1,3
0,17000153,,1456,27376,985,2,1
1,17000153,17000437.0,48137,2530607,5510,1,1
0,17000153,,13600,13614384,3322,1,3
0,17000153,,26309,19242418,2579,1,1
0,17000153,,15529,3269629,6796,1,1
0,17000153,,36512,16546455,4624,1,1
0,17000153,,45069,11985810,2579,1,2
0,17000153,,30684,3354790,5545,1,2
0,17000153,,8277,15574290,10803,1,1
0,17000153,,50104,2887616,2579,1,0
0,17000153,,11793,14565780,4657,2,1
0,17000153,,1087,28778,171,1,1
0,17000153,,2764,233106,977,2,3
0,17000153,,25820,3332314,3322,1,2
0,17000153,,18554,2257860,3322,1,3
0,17000153,,26506,2691614,3322,3,3
0,17000153,,41043,3740107,5320,1,3
0,17000153,,43545,3717313,7590,1,1
0,17000153,,5736,220229,3322,1,0
0,17000153,,45251,1848602,6876,1,1
0,17000153,,5030,1121798,2150,1,1
0,17000154,,49341,13559022,5013,1,1
0,17000154,,49289,3260118,303,1,1
0,17000154,,32975,16515194,362,1,1
0,17000154,,15614,5174390,7619,2,2
0,17000154,,1004,945927,1385,1,1
0,17000154,,34635,5295331,3322,1,1
0,17000154,,34635,14997330,3322,1,3
0,17000154,,1087,2099158,3347,1,3
0,17000154,,47533,16565383,14906,1,1
0,17000154,,26309,5305337,2579,1,2
0,17000154,,41169,9796364,2579,1,2
0,17000154,,47956,800558,1143,1,0
0,17000154,,19490,3445676,4336,1,1
0,17000154,,45466,7476953,5716,1,1
0,17000154,,35064,8826182,5726,1,2
0,17000154,,47555,6352210,3322,1,3
0,17000154,,2808,7631,249,1,1
0,17000154,,31059,9480489,1484,1,0
0,17000154,,40474,13296044,3322,1,2
0,17000154,,25704,9511990,2579,1,1
0,17000154,,48809,8182316,2150,1,3
0,17000155,,15575,2820761,3322,1,0
0,17000155,,43747,123885,2943,1,1
0,17000155,,41897,7307222,3322,1,2
0,17000155,,8018,10011145,17282,1,2
0,17000155,,8277,1876414,8617,1,1
0,17000155,,20456,2425283,877,1,1
0,17000155,,8092,15591128,2579,1,0
0,17000155,,6610,5152831,6278,1,1
0,17000155,,37725,8546836,2579,2,2
0,17000155,,198,1687678,2150,1,1
1,17000155,17001001.0,49040,16763975,3322,1,0
0,17000155,,28753,16749657,3322,1,0
0,17000155,,32557,17447234,1427,1,1
0,17000155,,28311,8602366,4497,0,1
0,17000155,,27454,1820071,3322,1,2
0,17000156,,17250,2185922,3150,1,1
0,17000156,,26548,9144664,916,1,2
0,17000156,,36368,8372242,8874,1,3
0,17000156,,20765,15251902,4522,1,2
0,17000156,,11214,14850674,3284,4,2
0,17000156,,8319,7861199,5539,2,3
0,17000156,,43545,4174932,2943,1,1
0,17000156,,29529,16839914,4250,1,3
0,17000156,,28077,3781229,2150,1,1
0,17000156,,17365,13881870,2579,1,3
0,17000156,,3575,2326331,1638,2,3
0,17000156,,39930,9847101,2075,2,3
0,17000156,,10533,19920165,7619,1,3
0,17000156,,26506,14377086,3322,1,2
0,17000156,,23214,14471710,6077,2,1
0,17000156,,45251,10126350,7158,1,3
0,17000156,,9973,6442414,2909,1,2
0,17000156,,28456,2511890,7434,1,1
0,17000156,,50335,1330661,6086,1,1
0,17000156,,29529,1347039,3688,1,1
0,17000156,,32975,15565143,1787,1,1
0,17000156,,40641,2499620,4867,1,2
0,17000156,,26309,16458715,2579,1,1
0,17000156,,13600,8836924,3322,1,2
0,17000157,,6615,3894843,2909,1,3
0,17000157,,27301,37998,3255,1,2
0,17000157,,26506,6028618,3322,1,1
0,17000157,,2137,2469233,2579,1,1
0,17000157,,17250,20011040,7197,1,1
0,17000157,,3444,70120,2579,1,1
0,17000157,,42181,16664459,5090,1,1
0,17000157,,15516,2166773,3322,1,0
0,17000157,,5531,1419804,877,2,3
0,17000157,,6871,19373,675,1,2
0,17000157,,34782,8981582,3283,2,1
0,17000157,,2137,1951154,2579,1,1
0,17000157,,47309,19397857,126,0,1
0,17000157,,177,2016515,2579,1,2
0,17000157,,2137,1543482,2579,1,1
0,17000157,,18405,10135322,5140,1,1
0,17000157,,4250,1992311,103,2,1
0,17000158,,29103,12022592,4624,1,3
0,17000158,,35035,15827657,4113,1,1
0,17000158,,28307,1344015,4867,2,3
0,17000158,,32817,11853830,2455,0,1
0,17000158,,48337,3600246,9,1,2
0,17000158,,15540,9344699,4455,1,3
0,17000158,,35886,1601041,29,1,1
0,17000158,,40279,16981586,578,1,1
0,17000158,,31405,7972199,7619,2,1
0,17000158,,40760,9210958,5716,2,2
0,17000158,,17624,9244577,5726,1,2
0,17000158,,28456,17133407,4624,1,1
0,17000158,,2137,1951154,2579,1,1
0,17000158,,34782,6269717,3671,3,1
0,17000158,,26506,18131638,3322,3,0
0,17000158,,14725,11985105,3322,1,2
0,17000158,,3075,2251985,5648,1,1
0,17000159,,20397,9051359,3255,1,1
0,17000159,,36267,13584457,2623,1,1
0,17000159,,34084,12869078,3322,1,2
0,17000159,,50366,19642229,6894,1,1
0,17000159,,8250,6754768,12994,0,2
0,17000159,,14488,9875868,3688,1,1
0,17000159,,29971,177346,5539,1,1
0,17000159,,48052,37770,7441,2,1
0,17000159,,42501,3104051,7619,1,2
0,17000159,,37725,12575975,2579,2,3
0,17000159,,21972,16945075,1795,1,2
0,17000159,,29529,5334248,3789,1,1
0,17000159,,1259,1691229,3347,1,1
0,17000159,,17624,13094196,5726,1,2
0,17000159,,50168,16474236,2150,1,1
0,17000159,,39841,17722520,2579,1,2
0,17000159,,10733,4840337,3322,1,1
0,17000159,,31011,14245295,4140,1,2
0,17000159,,4465,2221667,103,2,1
0,17000159,,49289,1184844,2202,1,3
0,17000159,,35244,13459945,2579,2,1
0,17000159,,40031,10236207,2579,1,2
0,17000159,,32975,18644294,1787,1,3
0,17000200,,37725,6733842,2579,2,1
0,17000200,,48809,3732572,2150,1,1
0,17000200,,14084,13225527,4140,1,3
0,17000200,,49120,3377711,2150,1,1
0,17000200,,17365,11370298,2579,1,3
0,17000200,,21865,10485931,5129,1,1
0,17000200,,26506,2691614,3322,3,3
0,17000200,,48137,4772378,6504,1,1
0,17000200,,40198,2477227,2831,1,2
0,17000200,,25272,5202492,6344,2,1
0,17000200,,35241,3003567,2150,1,1
0,17000200,,17277,19016739,4657,1,1
0,17000200,,2438,973311,7059,3,1
0,17000200,,16032,11910463,1293,1,1
0,17000200,,1887,2074883,6349,1,1
0,17000200,,4465,2380178,4501,4,1
0,17000200,,15575,4913740,3322,2,1
0,17000200,,16330,10158307,2436,1,1
0,17000200,,15540,19228157,3688,1,1
0,17000200,,72,2230489,2150,1,1
0,17000200,,37563,15786008,3953,1,1
0,17000200,,29746,1320896,7563,1,2
0,17000200,,35239,6211181,4250,1,1
0,17000200,,47262,16481324,2150,2,2
0,17000200,,49765,1105329,6417,1,1
0,17000200,,49341,14677982,4624,1,1
0,17000201,,21446,42753,1465,1,1
0,17000201,,26345,5932719,3322,1,1
0,17000201,,44551,16963538,3671,1,1
0,17000201,,16786,13744631,7201,1,1
0,17000201,,26037,7996279,795,1,0
0,17000201,,28752,7141930,4522,2,1
0,17000201,,15614,8826484,3322,1,3
0,17000201,,27610,14357114,3322,1,1
0,17000201,,2137,2190383,2579,1,3
0,17000201,,16880,4809731,8139,1,1
0,17000201,,17277,17804069,7590,1,1
0,17000201,,40479,19050611,4522,1,1
0,17000201,,51484,9985707,5971,1,3
0,17000201,,33975,592232,6936,1,1
0,17000201,,45069,19062454,2579,1,0
0,17000201,,43291,17966722,4522,1,1
0,17000201,,25704,13524069,2579,1,3
0,17000202,,32587,1758747,2150,1,1
0,17000202,,32689,5130046,5726,1,2
0,17000202,,23891,1250496,6193,2,1
0,17000202,,784,67832,2303,2,1
0,17000202,,2374,1912094,7619,2,1
0,17000202,,24000,393748,3255,1,1
0,17000202,,42181,7495050,990,1,3
0,17000202,,42640,4841578,1143,1,3
0,17000202,,11926,4510861,1020,1,1
0,17000202,,32975,19537091,4818,1,2
0,17000202,,14524,756223,877,1,2
0,17000202,,20661,18712083,3331,1,2
0,17000202,,2137,2516894,2579,1,3
0,17000202,,34865,13238949,7488,1,1
0,17000202,,18009,17010126,2579,2,3
0,17000202,,36267,9834032,2623,1,1
0,17000202,,44280,12287428,1553,1,2
0,17000202,,9311,15386806,3322,1,2
0,17000203,,31368,372037,3671,2,1
0,17000203,,8277,16463600,12363,0,3
0,17000203,,3531,2371744,3347,2,1
0,17000203,,12458,11337431,5545,1,3
0,17000203,,26506,3963859,3322,3,1
0,17000203,,18066,5789827,3255,1,2
0,17000203,,19093,13389926,2150,1,1
0,17000203,,10964,5407922,2579,1,1
0,17000203,,2137,1943370,2579,1,2
0,17000203,,18711,3802650,6542,2,2
0,17000203,,40322,5583476,21051,1,1
0,17000203,,6615,9876777,2720,1,2
0,17000203,,49805,11113042,281,1,1
0,17000203,,2764,2705118,6417,3,3
0,17000203,,41362,11322678,3284,1,0
0,17000203,,16220,18690370,3322,1,3
0,17000203,,1456,791514,3150,2,1
0,17000204,,32975,15478115,805,1,2
0,17000204,,41362,11322678,3284,1,0
0,17000204,,40641,1693647,94,1,1
0,17000204,,6567,172305,2579,2,1
0,17000204,,29459,14853398,3347,2,1
0,17000204,,18758,928523,2831,1,1
0,17000204,,14984,7945975,4455,1,1
0,17000204,,37392,12558931,7424,1,2
0,17000204,,7034,3307743,4522,1,1
0,17000204,,7125,4331781,5716,1,1
0,17000204,,4503,2604239,3322,1,2
0,17000204,,40311,1055809,1385,1,1
0,17000204,,32586,9678820,2150,1,3
0,17000204,,27990,3093207,7488,1,2
0,17000204,,36267,11054685,303,1,1
0,17000204,,47555,3512341,3322,1,3
0,17000204,,22295,7748235,4657,1,1
0,17000204,,5588,1413094,2150,1,1
0,17000204,,10733,13252836,3322,1,1
0,17000204,,15034,143,3322,1,3
1,17000205,17000320.0,36336,16735261,2579,1,2
0,17000205,,15034,8743715,3322,1,2
0,17000205,,17624,14811058,5726,1,3
0,17000205,,44260,3642957,2579,1,1
0,17000205,,37725,9682715,2579,2,3
0,17000205,,40031,396063,2579,1,2
0,17000205,,32946,18366321,3322,1,2
0,17000205,,49317,7362185,4522,1,1
0,17000205,,34644,7921210,2579,1,2
0,17000205,,38430,11007882,3322,1,1
0,17000205,,43296,975000,8617,1,3
0,17000205,,49040,16763975,3322,1,0
0,17000205,,32849,16144201,2579,1,3
0,17000205,,12458,6667162,4943,1,1
0,17000205,,4250,2346583,6086,4,3
0,17000205,,23426,12922400,2579,1,1
0,17000205,,41362,18243467,2579,1,2
0,17000205,,34311,13542967,1795,1,2
0,17000205,,7125,2170587,5345,1,3
0,17000205,,13393,2809962,2769,1,3
0,17000205,,3480,2429199,2579,2,1
0,17000205,,41792,4064363,3322,1,1
0,17000205,,20478,105692,5013,1,1
0,17000205,,41943,54618,3322,1,0
0,17000205,,14380,1007760,7149,1,1
0,17000205,,9173,14689483,3322,2,1
0,17000205,,50248,13999059,977,1,1
0,17000206,,30880,5295331,3322,1,1
0,17000206,,17624,8144834,5726,1,3
0,17000206,,13290,13602625,16504,1,3
0,17000206,,14108,8012304,2778,1,3
0,17000206,,21521,13414222,7151,2,3
0,17000206,,2374,1517228,3322,1,3
0,17000206,,13929,15560153,20223,1,3
0,17000206,,35241,3003567,2150,1,1
0,17000206,,31177,2171471,2579,2,3
0,17000206,,3497,593642,1385,1,1
1,17000206,17000610.0,26309,18794466,3284,1,2
0,17000206,,38574,1836191,7309,1,1
0,17000206,,17277,2512262,4250,1,3
0,17000206,,42818,5887128,2579,1,2
0,17000206,,14831,13865327,4140,1,3
0,17000206,,16330,5104456,4614,1,1
0,17000206,,6871,10816324,675,1,2
0,17000206,,2137,703961,2579,1,1
0,17000207,,32975,980707,3688,1,1
0,17000207,,43545,14395982,4455,1,1
0,17000207,,33154,16822897,5414,0,2
0,17000207,,2522,987366,322,1,1
0,17000207,,10122,3795598,2623,1,3
0,17000207,,28632,1330661,3365,1,1
0,17000207,,13277,10156786,756,1,2
0,17000207,,35241,13616288,2150,1,1
0,17000207,,3234,1876358,145,1,2
1,17000207,18103100.0,2137,1605739,2579,1,3
0,17000207,,42181,3493481,7455,1,3
0,17000207,,41362,12331991,2579,1,2
0,17000207,,20167,14551635,2182,1,3
0,17000207,,369,1134695,5290,1,2
0,17000207,,32975,2728406,6086,1,3
0,17000207,,16880,15852583,8139,1,3
0,17000207,,36143,19977393,7424,2,1
0,17000207,,30684,17243169,5545,1,2
0,17000207,,6615,4621049,6580,1,1
0,17000207,,47555,13995025,3322,1,0
0,17000207,,49341,14188151,4250,1,3
0,17000207,,2122,424700,7149,1,3
0,17000207,,22363,1460741,5875,1,2
0,17000207,,41999,12378589,485,2,1
0,17000207,,4432,184894,3748,2,2
0,17000208,,49040,5834042,3322,1,2
0,17000208,,6615,4955998,5699,1,1
0,17000208,,48928,2563755,4322,2,1
0,17000208,,50390,2619958,1842,1,0
1,17000208,19182158.0,28311,2778044,4250,1,1
0,17000208,,32975,15826213,5510,1,2
0,17000208,,35064,6541925,5726,1,2
0,17000208,,6036,1000722,7590,1,1
0,17000208,,32522,841405,4867,2,1
0,17000208,,33742,1442051,5207,1,0
0,17000208,,11015,7769224,4522,1,1
0,17000208,,18848,2624167,5013,1,1
0,17000208,,23354,16727721,5539,1,2
0,17000208,,17624,16423109,5726,1,1
0,17000208,,48809,13377104,2150,1,1
0,17000208,,12536,6577293,19327,1,1
0,17000208,,22264,1120893,6667,1,1
0,17000208,,49289,5525164,4258,1,1
0,17000208,,26506,4008173,7619,2,1
0,17000208,,17228,13883352,103,1,1
0,17000208,,20729,9030650,4522,1,3
0,17000208,,38629,1556754,4250,1,1
0,17000208,,24819,4848928,3600,1,1
0,17000208,,15017,19804406,3255,1,1
0,17000208,,27855,14206816,3322,1,2
0,17000208,,47555,13458690,3322,1,0
0,17000208,,26506,3142797,3322,1,2
0,17000208,,35658,13140903,2579,1,1
0,17000209,,9311,256150,3322,1,1
0,17000209,,14252,2490326,5347,1,1
0,17000209,,13917,15229756,3322,1,2
0,17000209,,42109,18832624,953,1,1
0,17000209,,8996,6198945,4140,1,0
0,17000209,,42181,5388269,4635,1,1
0,17000209,,11078,18682403,2821,1,2
0,17000209,,1456,1078493,5090,0,1
0,17000209,,14725,7592560,3322,1,3
0,17000209,,5030,1033158,2150,1,1
0,17000209,,17934,13979231,5947,1,1
0,17000209,,27706,18533498,7377,1,1
0,17000209,,14632,16897028,1180,1,1
0,17000209,,48031,13783685,6349,1,1
0,17000209,,37807,11794026,3671,1,1
0,17000209,,24707,4967068,2150,1,3
0,17000209,,5187,99350,4455,2,1
0,17000209,,34311,13542967,1795,1,2
0,17000209,,28424,15606556,4522,1,1
0,17000210,,25704,9065789,2579,1,2
0,17000210,,39854,4774980,15212,1,1
0,17000210,,44668,8543249,4943,1,1
0,17000210,,2438,1110850,7059,1,1
0,17000210,,35752,3924594,2944,1,1
0,17000210,,1887,2251170,4455,1,2
0,17000210,,33800,7185478,2579,2,1
0,17000210,,49289,7935791,6909,1,2
0,17000210,,41326,3204940,6301,1,1
0,17000210,,39352,2106401,1848,2,2
0,17000210,,7543,11932305,17277,2,1
0,17000210,,4465,653590,7434,4,1
0,17000210,,37725,19141381,2579,1,1
0,17000210,,51566,8522780,3645,1,1
0,17000210,,34782,15013662,3838,2,1
0,17000210,,42658,5023345,4522,1,1
0,17000210,,39922,4079548,1034,4,3
0,17000210,,48137,3341816,4818,1,2
0,17000210,,12458,8705617,5545,1,1
0,17000210,,9295,11750555,2579,3,1
0,17000210,,26443,15365351,3602,1,2
0,17000210,,35064,17782672,4871,1,3
0,17000210,,10733,13252836,3322,1,1
0,17000210,,1456,1701985,7434,1,3
0,17000211,,27706,2772538,3671,1,1
0,17000211,,30684,4922353,5545,1,1
0,17000211,,24819,18217861,2303,1,3
0,17000211,,27514,3901334,4552,2,3
0,17000211,,24000,8000291,2995,1,1
0,17000211,,16608,15301436,4402,1,1
0,17000211,,24603,14391786,5539,1,1
0,17000211,,29997,18536898,7488,1,1
0,17000211,,33619,6419802,3322,1,2
0,17000211,,6036,2218710,3688,1,3
0,17000211,,22908,1439203,1385,1,1
0,17000211,,36267,17937543,2772,1,1
0,17000211,,51064,5115599,7237,0,3
0,17000211,,17040,7254511,2579,2,1
0,17000211,,34865,9537569,20220,1,1
0,17000211,,47430,14482531,126,1,1
0,17000211,,44171,9413953,2150,1,1
0,17000211,,3739,1510386,877,1,1
0,17000211,,40311,1295889,1848,1,1
0,17000211,,41400,4469782,3322,1,0
0,17000211,,31511,6247432,1842,1,3
0,17000212,,22103,18884824,5539,2,1
0,17000212,,18426,19497172,4522,1,1
0,17000212,,32975,19448545,7434,1,3
0,17000212,,13600,5156141,3322,1,0
0,17000212,,26443,10510863,6852,1,1
0,17000212,,36980,7216297,3671,1,3
0,17000212,,15540,17712391,3439,1,1
0,17000212,,40831,12648617,2579,1,2
0,17000212,,26548,17567545,3283,1,1
0,17000212,,16138,3914595,2579,1,1
0,17000212,,13600,7954130,3322,1,2
0,17000212,,41048,3628730,4522,1,2
0,17000212,,43545,12391324,7440,1,1
0,17000212,,28934,11415012,5726,1,2
0,17000212,,26548,4653386,3671,1,1
0,17000212,,6935,18073223,11390,1,3
0,17000212,,16786,3294794,3150,1,1
0,17000212,,39396,6657231,2579,2,1
0,17000212,,5610,1714808,6774,1,1
0,17000212,,12458,3327535,3222,1,1
0,17000212,,4250,2147981,6919,2,1
0,17000212,,21198,7498892,2150,1,2
0,17000212,,28456,14459759,4333,1,1
0,17000212,,35064,19512653,5726,2,1
0,17000212,,21779,550617,3338,1,1
0,17000213,,18938,15615748,6847,2,1
0,17000213,,41078,676117,703,1,1
0,17000213,,43834,643055,4867,1,1
0,17000213,,36354,19319634,3331,1,1
0,17000213,,25704,12794630,2579,1,2
1,17000213,17000408.0,17277,15306324,7590,1,3
0,17000213,,48809,18472439,2150,1,2
0,17000213,,72,517695,2150,1,1
0,17000213,,32849,14714826,2579,1,1
0,17000213,,32849,12798667,2579,1,1
0,17000213,,3745,666160,7563,1,1
0,17000213,,24833,7575135,2235,1,2
0,17000213,,49412,5370738,2579,1,2
0,17000213,,35925,19870246,4522,1,1
0,17000213,,9311,15386806,3322,1,2
0,17000213,,7125,1633268,990,1,0
0,17000213,,26234,7214243,315,1,1
0,17000213,,37725,14410733,2579,2,1
0,17000213,,39396,10885889,2579,2,1
0,17000213,,32975,10723686,4543,1,2
0,17000213,,16126,11407108,3322,1,2
0,17000213,,10394,9433254,2720,1,1
0,17000213,,27610,4759132,3322,3,3
0,17000213,,38648,13755064,3322,1,2
0,17000213,,43214,15264417,2579,1,2
0,17000213,,6892,16583450,1591,0,1
0,17000213,,46886,11080420,2150,1,2
0,17000213,,43666,11078759,4522,1,1
0,17000213,,35064,8819642,5726,1,3
0,17000213,,39854,16840420,12277,1,1
0,17000213,,26443,6220066,269,1,1
0,17000214,,35064,18331051,5726,2,1
0,17000214,,41564,1220903,283,1,1
0,17000214,,6440,1156830,846,1,1
0,17000214,,49246,11378094,3322,1,3
0,17000214,,13404,14687274,7619,1,3
0,17000214,,28596,2526716,1385,2,1
0,17000214,,16660,14382961,2150,1,1
0,17000214,,37725,8845363,2579,2,2
0,17000214,,49002,7796890,2339,1,1
0,17000214,,7593,1408026,3365,1,3
1,17000214,18102502.0,1887,872565,5188,1,1
0,17000214,,50209,16355460,3322,1,1
0,17000214,,50104,2887616,2579,1,0
0,17000214,,16330,14263997,1535,1,1
0,17000214,,5187,1015541,990,1,1
0,17000214,,10431,10696741,2579,1,1
0,17000214,,726,1530657,2150,1,1
0,17000214,,13600,220229,3322,1,0
0,17000214,,30949,7451397,2579,2,1
0,17000214,,44171,9413953,2150,1,1
0,17000215,,30559,19389932,3322,1,2
0,17000215,,8134,14764515,7590,1,1
0,17000215,,49289,15543768,6902,1,1
0,17000215,,21190,4028374,2182,1,2
0,17000215,,8023,17792524,2361,1,2
0,17000215,,48137,8370614,3241,1,3
0,17000215,,32975,969289,7434,1,1
0,17000215,,1456,1163528,990,2,3
0,17000215,,31554,423982,3322,1,1
0,17000215,,15034,12138832,3322,1,2
0,17000215,,2537,536589,2579,1,0
0,17000215,,15614,3543517,3322,1,3
0,17000215,,20459,7461066,3322,1,1
1,17000215,17000434.0,42818,17874410,2579,1,3
0,17000215,,26829,8946632,675,1,0
0,17000215,,19442,15864121,393,1,1
0,17000215,,15721,9138045,3322,1,0
0,17000215,,10664,17658588,4230,1,1
0,17000215,,48137,2458897,6086,1,3
0,17000215,,25704,11581296,2579,1,1
0,17000216,,41855,13310049,5639,1,1
0,17000216,,42979,17126097,3322,1,0
0,17000216,,20614,17283510,2426,1,1
0,17000216,,37613,11504029,2150,1,1
0,17000216,,9469,9660284,3347,1,1
0,17000216,,29425,10326917,877,1,1
0,17000216,,23914,12223066,2150,1,2
0,17000216,,19023,2920187,5726,1,2
0,17000216,,30559,19389932,3322,1,2
0,17000216,,39600,7900471,4258,1,1
0,17000216,,4250,2582643,7135,1,1
0,17000216,,2137,2516894,2579,1,3
0,17000216,,34865,13818642,6760,0,1
0,17000216,,16181,12471961,3322,1,2
0,17000216,,7749,2044004,5347,1,2
1,17000216,17000524.0,35925,9589541,4522,1,1
0,17000216,,46131,1791770,3322,1,1
0,17000216,,28974,5523168,633,1,3
0,17000216,,37827,19812156,3347,1,1
0,17000216,,18998,2622967,3671,2,1
0,17000216,,32165,13422230,2891,1,3
0,17000216,,7923,1505509,4867,1,2
0,17000216,,45251,4145955,1627,1,1
0,17000216,,28136,4854212,1473,1,3
0,17000217,,32946,17476385,3322,1,2
0,17000217,,37725,12533748,2579,2,1
0,17000217,,10122,14652517,2995,1,1
0,17000217,,27610,10155114,3322,3,2
0,17000217,,13580,6514269,3678,1,1
0,17000217,,13192,9502006,3322,1,1
0,17000217,,7162,2825721,4250,1,3
0,17000217,,24679,15077193,3255,1,1
0,17000217,,7454,15444877,2909,1,2
0,17000217,,5187,267236,877,2,1
0,17000217,,39403,12288758,13962,1,2
0,17000217,,23547,610766,3322,1,3
0,17000217,,34064,16963538,3671,1,1
0,17000217,,13917,7312139,3322,1,3
0,17000217,,18639,8133251,4045,1,3
0,17000217,,38320,8101376,2579,1,3
0,17000217,,33742,6376092,7344,1,2
0,17000217,,33742,12710929,22,1,1
0,17000217,,23617,1947446,3671,1,3
0,17000218,,51566,10417153,5545,2,1
0,17000218,,49341,2424128,4624,1,1
0,17000218,,45795,13479419,337,1,3
0,17000218,,23865,5405924,6760,0,2
0,17000218,,36005,5761981,2579,1,2
0,17000218,,41326,13344660,2426,1,1
0,17000218,,18650,19418585,6909,1,1
0,17000218,,17106,1751629,633,1,1
0,17000218,,48137,1926286,3688,1,1
0,17000218,,36368,13393232,20588,1,1
0,17000218,,23865,5738194,6760,1,3
0,17000218,,33742,1467056,4937,1,1
0,17000218,,10394,1478568,2720,1,1
0,17000218,,17743,965127,228,1,1
0,17000218,,37725,9651935,2579,2,3
0,17000218,,28974,10079879,3671,1,1
0,17000218,,35035,9090348,2426,0,1
1,17000218,18103145.0,2137,2531543,2579,1,3
0,17000218,,32975,18519895,7434,1,3
0,17000218,,39396,8995006,2579,2,1
0,17000219,,32084,14052481,3322,1,2
0,17000219,,2982,76934,6417,3,1
0,17000219,,42968,3573953,2575,1,2
